# Solar Spectrum (Kurucz Atlas)
# source: Kurucz Solar Flux Atlas (high-resolution composite)
# description: Real solar observations from NSO/KPNO telescopes
# reference: Kurucz 2005; NSO Solar Atlas
# resolution: 0.05 nm (R~10000)
# object: Sun
# spectral_type: G2V
# temperature: 5777 K
# observation: Disk-integrated solar flux
# instruments: Multiple ground-based telescopes
# features: Real Fraunhofer lines: H, Ca, Fe, Mg, Na, Ti
# data_points: 8000
#
Wavelength(nm),Flux(normalized)
722.843,7.496218e-01
722.893,7.488897e-01
722.943,7.483352e-01
722.993,7.505409e-01
723.043,7.478901e-01
723.093,7.518262e-01
723.143,7.518886e-01
723.193,7.493094e-01
723.243,7.488397e-01
723.293,7.503324e-01
723.343,7.503602e-01
723.393,7.474457e-01
723.443,7.477958e-01
723.493,7.465360e-01
723.543,7.490592e-01
723.593,7.493759e-01
723.643,7.462890e-01
723.693,7.475591e-01
723.743,7.461553e-01
723.793,7.467572e-01
723.843,7.488571e-01
723.893,7.468662e-01
723.943,7.474440e-01
723.993,7.453905e-01
724.043,7.480344e-01
724.093,7.476189e-01
724.143,7.465253e-01
724.193,7.472628e-01
724.243,7.477450e-01
724.293,7.461874e-01
724.343,7.451289e-01
724.393,7.499638e-01
724.443,7.462487e-01
724.493,7.469802e-01
724.543,7.485648e-01
724.593,7.522564e-01
724.643,7.450546e-01
724.693,7.475150e-01
724.743,7.457157e-01
724.793,7.458972e-01
724.843,7.455557e-01
724.893,7.448797e-01
724.943,7.464280e-01
724.993,7.442176e-01
725.043,7.477612e-01
725.093,7.463590e-01
725.143,7.468363e-01
725.193,7.454392e-01
725.243,7.455158e-01
725.293,7.464216e-01
725.343,7.441848e-01
725.393,7.453161e-01
725.443,7.444967e-01
725.493,7.443793e-01
725.543,7.424898e-01
725.593,7.475619e-01
725.643,7.444697e-01
725.693,7.471562e-01
725.743,7.469435e-01
725.793,7.433619e-01
725.843,7.435849e-01
725.893,7.489513e-01
725.943,7.476729e-01
725.993,7.449451e-01
726.043,7.453037e-01
726.093,7.439087e-01
726.143,7.454207e-01
726.193,7.436367e-01
726.243,7.416062e-01
726.293,7.425931e-01
726.343,7.445205e-01
726.393,7.427331e-01
726.443,7.442449e-01
726.493,7.426733e-01
726.543,7.430365e-01
726.593,7.453986e-01
726.643,7.444250e-01
726.693,7.439702e-01
726.743,7.452201e-01
726.793,7.445551e-01
726.843,7.459197e-01
726.893,7.430116e-01
726.943,7.429843e-01
726.993,7.416161e-01
727.043,7.428407e-01
727.093,7.448407e-01
727.143,7.452665e-01
727.193,7.446889e-01
727.243,7.405221e-01
727.293,7.447263e-01
727.343,7.403118e-01
727.393,7.443060e-01
727.443,7.423525e-01
727.493,7.438701e-01
727.543,7.407744e-01
727.593,7.444208e-01
727.643,7.404327e-01
727.693,7.415432e-01
727.743,7.409811e-01
727.793,7.397858e-01
727.843,7.424582e-01
727.893,7.449262e-01
727.943,7.461309e-01
727.993,7.422438e-01
728.044,7.436840e-01
728.094,7.422984e-01
728.144,7.426213e-01
728.194,7.413007e-01
728.244,7.420248e-01
728.294,7.424598e-01
728.344,7.407317e-01
728.394,7.414018e-01
728.444,7.413571e-01
728.494,7.425961e-01
728.544,7.397173e-01
728.594,7.411484e-01
728.644,7.439860e-01
728.694,7.428041e-01
728.744,7.430052e-01
728.794,7.409689e-01
728.844,7.413352e-01
728.894,7.422714e-01
728.944,7.430248e-01
728.994,7.377494e-01
729.044,7.386188e-01
729.094,7.424332e-01
729.144,7.400108e-01
729.194,7.393530e-01
729.244,7.384175e-01
729.294,7.393795e-01
729.344,7.380520e-01
729.394,7.431497e-01
729.444,7.399482e-01
729.494,7.398223e-01
729.544,7.407049e-01
729.594,7.411852e-01
729.644,7.410874e-01
729.694,7.412028e-01
729.744,7.386082e-01
729.794,7.390274e-01
729.844,7.405317e-01
729.894,7.385412e-01
729.944,7.392400e-01
729.994,7.397636e-01
730.044,7.402612e-01
730.094,7.363995e-01
730.144,7.400098e-01
730.194,7.385345e-01
730.244,7.398517e-01
730.294,7.398806e-01
730.344,7.410345e-01
730.394,7.405847e-01
730.444,7.405006e-01
730.494,7.405701e-01
730.544,7.387945e-01
730.594,7.383379e-01
730.644,7.395052e-01
730.694,7.392235e-01
730.744,7.376126e-01
730.794,7.385924e-01
730.844,7.378691e-01
730.894,7.365867e-01
730.944,7.396769e-01
730.994,7.377800e-01
731.044,7.406467e-01
731.094,7.351523e-01
731.144,7.366545e-01
731.194,7.374494e-01
731.244,7.390040e-01
731.294,7.378411e-01
731.344,7.376351e-01
731.394,7.354407e-01
731.444,7.353221e-01
731.494,7.374277e-01
731.544,7.348667e-01
731.594,7.360177e-01
731.644,7.374638e-01
731.694,7.352025e-01
731.744,7.389384e-01
731.794,7.382996e-01
731.844,7.341053e-01
731.894,7.349691e-01
731.944,7.328982e-01
731.994,7.350331e-01
732.044,7.372341e-01
732.094,7.354159e-01
732.144,7.366217e-01
732.194,7.336198e-01
732.244,7.369494e-01
732.294,7.348708e-01
732.344,7.356149e-01
732.394,7.353657e-01
732.444,7.335319e-01
732.494,7.335986e-01
732.544,7.365988e-01
732.594,7.356280e-01
732.644,7.364262e-01
732.694,7.351624e-01
732.744,7.346277e-01
732.794,7.313944e-01
732.844,7.313496e-01
732.894,7.182072e-01
732.944,6.681638e-01
732.994,5.592324e-01
733.044,4.428360e-01
733.094,5.696067e-01
733.144,6.711113e-01
733.194,7.201533e-01
733.244,7.318804e-01
733.294,7.318736e-01
733.344,7.329917e-01
733.394,7.333657e-01
733.444,7.360697e-01
733.494,7.306688e-01
733.544,7.354770e-01
733.594,7.323031e-01
733.644,7.316241e-01
733.694,7.353209e-01
733.744,7.346104e-01
733.794,7.353200e-01
733.844,7.345941e-01
733.894,7.363784e-01
733.944,7.341125e-01
733.994,7.329979e-01
734.044,7.336634e-01
734.094,7.349159e-01
734.144,7.318815e-01
734.194,7.319993e-01
734.244,7.324322e-01
734.294,7.297303e-01
734.344,7.329465e-01
734.394,7.299094e-01
734.444,7.326797e-01
734.494,7.337981e-01
734.544,7.317600e-01
734.594,7.348433e-01
734.644,7.301755e-01
734.694,7.339869e-01
734.744,7.331585e-01
734.794,7.295848e-01
734.844,7.359935e-01
734.894,7.318587e-01
734.944,7.305948e-01
734.994,7.297470e-01
735.044,7.314115e-01
735.094,7.314740e-01
735.144,7.317376e-01
735.194,7.310786e-01
735.244,7.323675e-01
735.294,7.308010e-01
735.344,7.284647e-01
735.394,7.310030e-01
735.444,7.276862e-01
735.494,7.315921e-01
735.544,7.295697e-01
735.594,7.311669e-01
735.644,7.327754e-01
735.694,7.293946e-01
735.744,7.322587e-01
735.794,7.300010e-01
735.844,7.331224e-01
735.894,7.299538e-01
735.944,7.291859e-01
735.994,7.313440e-01
736.045,7.296302e-01
736.095,7.289642e-01
736.145,7.294217e-01
736.195,7.299808e-01
736.245,7.319318e-01
736.295,7.270753e-01
736.345,7.298588e-01
736.395,7.306635e-01
736.445,7.299601e-01
736.495,7.315155e-01
736.545,7.294220e-01
736.595,7.291876e-01
736.645,7.302472e-01
736.695,7.294543e-01
736.745,7.286664e-01
736.795,7.299148e-01
736.845,7.281369e-01
736.895,7.281236e-01
736.945,7.281712e-01
736.995,7.308397e-01
737.045,7.240987e-01
737.095,7.292964e-01
737.145,7.286961e-01
737.195,7.261231e-01
737.245,7.289499e-01
737.295,7.291180e-01
737.345,7.292101e-01
737.395,7.244149e-01
737.445,7.301937e-01
737.495,7.270556e-01
737.545,7.290559e-01
737.595,7.290614e-01
737.645,7.266323e-01
737.695,7.287963e-01
737.745,7.272000e-01
737.795,7.246727e-01
737.845,7.293129e-01
737.895,7.264121e-01
737.945,7.262228e-01
737.995,7.268059e-01
738.045,7.277145e-01
738.095,7.271614e-01
738.145,7.279680e-01
738.195,7.251492e-01
738.245,7.259439e-01
738.295,7.267809e-01
738.345,7.296348e-01
738.395,7.266365e-01
738.445,7.283055e-01
738.495,7.267104e-01
738.545,7.258777e-01
738.595,7.261483e-01
738.645,7.261883e-01
738.695,7.272361e-01
738.745,7.282821e-01
738.795,7.267340e-01
738.845,7.278617e-01
738.895,7.246629e-01
738.945,7.253881e-01
738.995,7.248648e-01
739.045,7.262990e-01
739.095,7.252477e-01
739.145,7.267541e-01
739.195,7.242700e-01
739.245,7.256097e-01
739.295,7.264700e-01
739.345,7.224033e-01
739.395,7.284035e-01
739.445,7.248413e-01
739.495,7.222411e-01
739.545,7.253336e-01
739.595,7.250790e-01
739.645,7.248379e-01
739.695,7.263198e-01
739.745,7.258925e-01
739.795,7.251669e-01
739.845,7.253138e-01
739.895,7.244363e-01
739.945,7.270864e-01
739.995,7.222966e-01
740.045,7.245683e-01
740.095,7.243863e-01
740.145,7.253963e-01
740.195,7.229223e-01
740.245,7.215455e-01
740.295,7.242238e-01
740.345,7.243301e-01
740.395,7.260055e-01
740.445,7.219363e-01
740.495,7.253726e-01
740.545,7.270537e-01
740.595,7.230069e-01
740.645,7.216118e-01
740.695,7.228170e-01
740.745,7.233522e-01
740.795,7.240736e-01
740.845,7.223288e-01
740.895,7.253595e-01
740.945,7.214247e-01
740.995,7.204477e-01
741.045,7.244887e-01
741.095,7.195264e-01
741.145,7.224457e-01
741.195,7.271729e-01
741.245,7.225755e-01
741.295,7.208994e-01
741.345,7.223621e-01
741.395,7.222977e-01
741.445,7.225292e-01
741.495,7.231798e-01
741.545,7.206484e-01
741.595,7.245123e-01
741.645,7.223552e-01
741.695,7.229766e-01
741.745,7.209463e-01
741.795,7.236361e-01
741.845,7.213340e-01
741.895,7.220316e-01
741.945,7.202103e-01
741.995,7.200443e-01
742.045,7.224016e-01
742.095,7.206945e-01
742.145,7.200287e-01
742.195,7.202584e-01
742.245,7.221199e-01
742.295,7.201304e-01
742.345,7.207936e-01
742.395,7.209106e-01
742.445,7.180504e-01
742.495,7.186194e-01
742.545,7.211502e-01
742.595,7.195287e-01
742.645,7.220390e-01
742.695,7.218346e-01
742.745,7.214028e-01
742.795,7.229133e-01
742.845,7.200971e-01
742.895,7.210761e-01
742.945,7.192246e-01
742.995,7.235221e-01
743.045,7.227712e-01
743.095,7.198563e-01
743.145,7.203195e-01
743.195,7.216430e-01
743.245,7.193979e-01
743.295,7.185874e-01
743.345,7.207122e-01
743.395,7.194890e-01
743.445,7.195602e-01
743.495,7.180169e-01
743.545,7.166652e-01
743.595,7.193926e-01
743.645,7.202698e-01
743.695,7.185571e-01
743.745,7.208568e-01
743.795,7.176860e-01
743.845,7.170823e-01
743.895,7.183939e-01
743.945,7.182525e-01
743.995,7.193404e-01
744.046,7.169567e-01
744.096,7.198219e-01
744.146,7.203773e-01
744.196,7.168221e-01
744.246,7.141977e-01
744.296,6.812094e-01
744.346,5.877202e-01
744.396,4.353127e-01
744.446,5.291717e-01
744.496,6.514649e-01
744.546,7.009118e-01
744.596,7.145455e-01
744.646,7.157625e-01
744.696,7.154914e-01
744.746,7.171635e-01
744.796,7.164213e-01
744.846,7.158391e-01
744.896,7.154816e-01
744.946,7.159384e-01
744.996,7.185278e-01
745.046,7.159208e-01
745.096,7.160743e-01
745.146,7.160985e-01
745.196,7.171771e-01
745.246,7.172811e-01
745.296,7.121982e-01
745.346,7.179587e-01
745.396,7.184850e-01
745.446,7.148536e-01
745.496,7.148960e-01
745.546,7.155740e-01
745.596,7.150658e-01
745.646,7.163986e-01
745.696,7.132194e-01
745.746,7.143348e-01
745.796,7.180676e-01
745.846,7.144633e-01
745.896,7.175000e-01
745.946,7.161566e-01
745.996,7.129864e-01
746.046,7.164125e-01
746.096,7.152625e-01
746.146,7.147066e-01
746.196,7.156360e-01
746.246,7.158918e-01
746.296,7.161521e-01
746.346,7.167522e-01
746.396,7.155779e-01
746.446,7.129543e-01
746.496,7.141711e-01
746.546,7.189824e-01
746.596,7.157377e-01
746.646,7.180153e-01
746.696,7.165500e-01
746.746,7.148282e-01
746.796,7.148401e-01
746.846,7.142840e-01
746.896,7.117805e-01
746.946,7.142155e-01
746.996,7.158456e-01
747.046,7.131868e-01
747.096,7.145581e-01
747.146,7.151124e-01
747.196,7.125245e-01
747.246,7.131056e-01
747.296,7.122236e-01
747.346,7.124297e-01
747.396,7.116923e-01
747.446,7.121715e-01
747.496,7.154082e-01
747.546,7.120036e-01
747.596,7.134166e-01
747.646,7.124455e-01
747.696,7.147707e-01
747.746,7.148857e-01
747.796,7.141746e-01
747.846,7.133056e-01
747.896,7.124663e-01
747.946,7.110234e-01
747.996,7.154190e-01
748.046,7.114928e-01
748.096,7.134477e-01
748.146,7.139383e-01
748.196,7.115640e-01
748.246,7.137604e-01
748.296,7.132968e-01
748.346,7.145959e-01
748.396,7.113930e-01
748.446,7.101569e-01
748.496,7.111948e-01
748.546,7.121384e-01
748.596,7.118505e-01
748.646,7.111342e-01
748.696,7.089035e-01
748.746,7.122168e-01
748.796,7.142804e-01
748.846,7.120609e-01
748.896,7.121935e-01
748.946,7.120678e-01
748.996,7.117448e-01
749.046,7.124317e-01
749.096,7.115954e-01
749.146,7.105151e-01
749.196,7.097546e-01
749.246,7.104589e-01
749.296,7.111860e-01
749.346,7.102167e-01
749.396,7.110393e-01
749.446,7.111432e-01
749.496,7.116295e-01
749.546,7.121948e-01
749.596,7.104096e-01
749.646,7.083678e-01
749.696,7.096618e-01
749.746,7.101411e-01
749.796,7.073983e-01
749.846,7.119034e-01
749.896,7.100604e-01
749.946,7.103262e-01
749.996,7.116497e-01
750.046,7.087437e-01
750.096,7.103793e-01
750.146,7.093353e-01
750.196,7.091566e-01
750.246,7.082489e-01
750.296,7.116337e-01
750.346,7.086650e-01
750.396,7.101162e-01
750.446,7.063918e-01
750.496,7.106505e-01
750.546,7.103958e-01
750.596,7.089687e-01
750.646,7.084355e-01
750.696,7.092507e-01
750.746,7.118541e-01
750.796,7.060384e-01
750.846,7.095717e-01
750.896,7.070987e-01
750.946,7.082886e-01
750.996,7.078924e-01
751.046,7.075635e-01
751.096,7.080819e-01
751.146,7.064173e-01
751.196,7.094072e-01
751.246,7.053366e-01
751.296,7.085673e-01
751.346,7.072677e-01
751.396,7.059993e-01
751.446,7.078696e-01
751.496,7.053067e-01
751.546,7.074926e-01
751.596,7.053501e-01
751.646,7.079423e-01
751.696,7.059090e-01
751.746,7.065052e-01
751.796,7.074854e-01
751.846,7.059040e-01
751.896,7.068411e-01
751.946,7.047096e-01
751.996,7.076682e-01
752.047,7.091976e-01
752.097,7.105758e-01
752.147,7.066852e-01
752.197,7.075968e-01
752.247,7.038940e-01
752.297,7.084593e-01
752.347,7.073596e-01
752.397,7.055063e-01
752.447,7.078637e-01
752.497,7.056838e-01
752.547,7.053232e-01
752.597,7.065677e-01
752.647,7.043222e-01
752.697,7.071920e-01
752.747,7.041863e-01
752.797,7.041216e-01
752.847,7.042465e-01
752.897,7.065284e-01
752.947,7.045134e-01
752.997,7.034087e-01
753.047,7.043827e-01
753.097,7.051185e-01
753.147,7.034250e-01
753.197,7.033932e-01
753.247,7.079206e-01
753.297,7.036574e-01
753.347,7.043420e-01
753.397,7.042065e-01
753.447,7.040570e-01
753.497,7.054532e-01
753.547,7.058403e-01
753.597,7.040000e-01
753.647,7.026160e-01
753.697,7.060797e-01
753.747,7.040771e-01
753.797,7.065749e-01
753.847,7.009028e-01
753.897,7.042668e-01
753.947,7.066195e-01
753.997,7.033479e-01
754.047,7.034546e-01
754.097,7.041146e-01
754.147,7.028391e-01
754.197,7.031132e-01
754.247,7.030038e-01
754.297,7.025232e-01
754.347,7.050613e-01
754.397,7.039080e-01
754.447,7.035387e-01
754.497,7.042501e-01
754.547,7.026682e-01
754.597,7.018782e-01
754.647,7.020463e-01
754.697,7.028228e-01
754.747,7.012584e-01
754.797,7.019709e-01
754.847,7.018755e-01
754.897,7.055127e-01
754.947,6.985574e-01
754.997,7.021289e-01
755.047,7.047320e-01
755.097,7.024060e-01
755.147,7.032198e-01
755.197,7.022287e-01
755.247,7.010784e-01
755.297,6.987949e-01
755.347,7.021575e-01
755.397,7.007073e-01
755.447,7.005996e-01
755.497,7.009494e-01
755.547,7.040248e-01
755.597,7.048774e-01
755.647,7.017350e-01
755.697,7.007052e-01
755.747,6.996329e-01
755.797,7.018680e-01
755.847,7.036379e-01
755.897,7.007178e-01
755.947,6.976562e-01
755.997,7.018577e-01
756.047,7.022265e-01
756.097,6.985496e-01
756.147,7.009464e-01
756.197,7.012583e-01
756.247,7.004505e-01
756.297,6.993720e-01
756.347,7.018298e-01
756.397,6.997686e-01
756.447,6.981805e-01
756.497,6.973174e-01
756.547,7.018798e-01
756.597,7.009047e-01
756.647,7.000914e-01
756.697,6.992788e-01
756.747,6.990817e-01
756.797,6.982435e-01
756.847,6.990722e-01
756.897,6.966364e-01
756.947,6.985000e-01
756.997,6.990218e-01
757.047,7.002368e-01
757.097,6.992548e-01
757.147,7.003493e-01
757.197,7.010511e-01
757.247,7.005711e-01
757.297,6.996763e-01
757.347,6.989621e-01
757.397,6.975016e-01
757.447,6.998336e-01
757.497,7.010738e-01
757.547,6.991314e-01
757.597,7.012591e-01
757.647,6.963761e-01
757.697,6.968221e-01
757.747,6.995558e-01
757.797,6.986575e-01
757.847,7.000500e-01
757.897,6.981208e-01
757.947,6.968575e-01
757.997,6.976982e-01
758.047,6.957840e-01
758.097,6.962752e-01
758.147,6.991345e-01
758.197,6.989223e-01
758.247,6.981380e-01
758.297,6.951574e-01
758.347,6.969856e-01
758.397,6.957039e-01
758.447,6.989805e-01
758.497,6.964526e-01
758.547,6.956797e-01
758.597,6.971623e-01
758.647,6.961553e-01
758.697,6.990431e-01
758.747,6.958777e-01
758.797,6.948789e-01
758.847,6.937559e-01
758.897,6.966402e-01
758.947,6.958272e-01
758.997,6.945466e-01
759.047,6.981208e-01
759.097,6.973207e-01
759.147,6.962792e-01
759.197,6.981453e-01
759.247,6.970951e-01
759.297,6.949541e-01
759.347,6.945802e-01
759.397,6.970925e-01
759.447,6.964327e-01
759.497,6.960443e-01
759.547,6.945573e-01
759.597,6.965082e-01
759.647,6.945384e-01
759.697,6.953747e-01
759.747,6.974562e-01
759.797,6.944518e-01
759.847,6.931105e-01
759.897,6.937615e-01
759.947,6.965346e-01
759.997,6.954334e-01
760.048,6.948273e-01
760.098,6.942260e-01
760.148,6.955353e-01
760.198,6.936080e-01
760.248,6.951398e-01
760.298,6.936263e-01
760.348,6.933224e-01
760.398,6.936111e-01
760.448,6.939023e-01
760.498,6.942831e-01
760.548,6.946050e-01
760.598,6.890842e-01
760.648,6.930112e-01
760.698,6.935160e-01
760.748,6.960757e-01
760.798,6.924151e-01
760.848,6.940670e-01
760.898,6.958427e-01
760.948,6.918739e-01
760.998,6.941693e-01
761.048,6.924371e-01
761.098,6.927772e-01
761.148,6.922906e-01
761.198,6.923167e-01
761.248,6.970328e-01
761.298,6.943567e-01
761.348,6.946405e-01
761.398,6.937224e-01
761.448,6.907415e-01
761.498,6.934422e-01
761.548,6.943089e-01
761.598,6.915670e-01
761.648,6.940140e-01
761.698,6.935795e-01
761.748,6.950963e-01
761.798,6.918798e-01
761.848,6.908657e-01
761.898,6.918122e-01
761.948,6.942277e-01
761.998,6.896363e-01
762.048,6.892317e-01
762.098,6.921457e-01
762.148,6.913367e-01
762.198,6.918872e-01
762.248,6.931118e-01
762.298,6.909666e-01
762.348,6.890674e-01
762.398,6.944135e-01
762.448,6.901338e-01
762.498,6.899757e-01
762.548,6.928937e-01
762.598,6.907633e-01
762.648,6.911346e-01
762.698,6.918169e-01
762.748,6.925745e-01
762.798,6.905433e-01
762.848,6.930318e-01
762.898,6.879077e-01
762.948,6.918358e-01
762.998,6.895537e-01
763.048,6.925363e-01
763.098,6.907643e-01
763.148,6.895662e-01
763.198,6.913381e-01
763.248,6.915834e-01
763.298,6.911636e-01
763.348,6.887834e-01
763.398,6.894641e-01
763.448,6.900539e-01
763.498,6.899300e-01
763.548,6.909488e-01
763.598,6.870617e-01
763.648,6.902302e-01
763.698,6.892964e-01
763.748,6.884673e-01
763.798,6.885272e-01
763.848,6.891827e-01
763.898,6.844407e-01
763.948,6.883665e-01
763.998,6.880534e-01
764.048,6.899225e-01
764.098,6.880053e-01
764.148,6.887464e-01
764.198,6.910955e-01
764.248,6.902677e-01
764.298,6.900681e-01
764.348,6.880639e-01
764.398,6.894279e-01
764.448,6.882852e-01
764.498,6.882647e-01
764.548,6.890263e-01
764.598,6.875677e-01
764.648,6.903724e-01
764.698,6.880241e-01
764.748,6.890230e-01
764.798,6.901025e-01
764.848,6.894464e-01
764.898,6.860157e-01
764.948,6.884938e-01
764.998,6.889794e-01
765.048,6.889633e-01
765.098,6.861329e-01
765.148,6.866879e-01
765.198,6.888865e-01
765.248,6.863991e-01
765.298,6.869618e-01
765.348,6.894675e-01
765.398,6.871631e-01
765.448,6.861574e-01
765.498,6.858777e-01
765.548,6.874683e-01
765.598,6.851071e-01
765.648,6.865264e-01
765.698,6.872513e-01
765.748,6.885054e-01
765.798,6.875653e-01
765.848,6.855955e-01
765.898,6.881215e-01
765.948,6.860198e-01
765.998,6.846622e-01
766.048,6.860498e-01
766.098,6.881872e-01
766.148,6.863677e-01
766.198,6.860856e-01
766.248,6.882421e-01
766.298,6.839598e-01
766.348,6.840874e-01
766.398,6.835621e-01
766.448,6.862169e-01
766.498,6.858616e-01
766.548,6.876760e-01
766.598,6.858220e-01
766.648,6.848617e-01
766.698,6.853456e-01
766.748,6.854320e-01
766.798,6.829071e-01
766.848,6.888394e-01
766.898,6.857653e-01
766.948,6.852682e-01
766.998,6.857506e-01
767.048,6.858070e-01
767.098,6.845703e-01
767.148,6.838258e-01
767.198,6.854384e-01
767.248,6.850731e-01
767.298,6.833637e-01
767.348,6.863422e-01
767.398,6.847287e-01
767.448,6.852533e-01
767.498,6.860865e-01
767.548,6.841391e-01
767.598,6.844701e-01
767.648,6.850718e-01
767.698,6.828996e-01
767.748,6.838922e-01
767.798,6.839171e-01
767.848,6.823653e-01
767.898,6.867684e-01
767.948,6.816030e-01
767.998,6.816795e-01
768.049,6.851771e-01
768.099,6.842826e-01
768.149,6.818327e-01
768.199,6.839912e-01
768.249,6.850935e-01
768.299,6.829735e-01
768.349,6.864910e-01
768.399,6.805131e-01
768.449,6.837415e-01
768.499,6.843129e-01
768.549,6.838630e-01
768.599,6.822928e-01
768.649,6.821008e-01
768.699,6.830286e-01
768.749,6.834605e-01
768.799,6.830938e-01
768.849,6.836147e-01
768.899,6.807290e-01
768.949,6.817309e-01
768.999,6.806813e-01
769.049,6.813575e-01
769.099,6.831878e-01
769.149,6.818682e-01
769.199,6.851902e-01
769.249,6.818122e-01
769.299,6.815382e-01
769.349,6.815043e-01
769.399,6.803853e-01
769.449,6.810587e-01
769.499,6.825388e-01
769.549,6.809945e-01
769.599,6.795461e-01
769.649,6.790486e-01
769.699,6.787722e-01
769.749,6.724936e-01
769.799,6.342270e-01
769.849,5.281829e-01
769.899,4.094435e-01
769.949,5.433987e-01
769.999,6.373954e-01
770.049,6.724438e-01
770.099,6.780736e-01
770.149,6.785418e-01
770.199,6.800409e-01
770.249,6.796234e-01
770.299,6.791018e-01
770.349,6.804268e-01
770.399,6.821586e-01
770.449,6.820044e-01
770.499,6.771142e-01
770.549,6.804594e-01
770.599,6.793760e-01
770.649,6.797690e-01
770.699,6.789547e-01
770.749,6.795920e-01
770.799,6.795728e-01
770.849,6.785143e-01
770.899,6.780162e-01
770.949,6.785566e-01
770.999,6.794160e-01
771.049,6.798425e-01
771.099,6.801186e-01
771.149,6.782193e-01
771.199,6.792059e-01
771.249,6.800571e-01
771.299,6.802624e-01
771.349,6.785300e-01
771.399,6.782394e-01
771.449,6.787279e-01
771.499,6.768378e-01
771.549,6.780641e-01
771.599,6.792658e-01
771.649,6.790554e-01
771.699,6.777470e-01
771.749,6.783375e-01
771.799,6.768528e-01
771.849,6.788534e-01
771.899,6.777227e-01
771.949,6.773828e-01
771.999,6.771951e-01
772.049,6.775286e-01
772.099,6.769354e-01
772.149,6.783625e-01
772.199,6.768637e-01
772.249,6.794856e-01
772.299,6.792407e-01
772.349,6.759769e-01
772.399,6.772071e-01
772.449,6.761601e-01
772.499,6.765272e-01
772.549,6.796086e-01
772.599,6.764097e-01
772.649,6.772419e-01
772.699,6.774152e-01
772.749,6.752568e-01
772.799,6.753822e-01
772.849,6.748358e-01
772.899,6.751972e-01
772.949,6.724689e-01
772.999,6.769888e-01
773.049,6.789585e-01
773.099,6.763086e-01
773.149,6.741221e-01
773.199,6.750963e-01
773.249,6.752732e-01
773.299,6.744463e-01
773.349,6.769125e-01
773.399,6.767732e-01
773.449,6.740452e-01
773.499,6.765143e-01
773.549,6.775255e-01
773.599,6.779611e-01
773.649,6.791893e-01
773.699,6.740295e-01
773.749,6.789896e-01
773.799,6.746259e-01
773.849,6.742325e-01
773.899,6.754021e-01
773.949,6.741032e-01
773.999,6.753556e-01
774.049,6.729639e-01
774.099,6.743514e-01
774.149,6.763363e-01
774.199,6.744531e-01
774.249,6.746493e-01
774.299,6.750276e-01
774.349,6.758936e-01
774.399,6.720111e-01
774.449,6.749595e-01
774.499,6.737381e-01
774.549,6.742525e-01
774.599,6.753849e-01
774.649,6.722750e-01
774.699,6.724481e-01
774.749,6.711330e-01
774.799,6.729294e-01
774.849,6.753899e-01
774.899,6.733634e-01
774.949,6.716491e-01
774.999,6.727283e-01
775.049,6.713071e-01
775.099,6.717240e-01
775.149,6.736908e-01
775.199,6.715154e-01
775.249,6.745216e-01
775.299,6.728565e-01
775.349,6.729958e-01
775.399,6.724343e-01
775.449,6.737771e-01
775.499,6.737191e-01
775.549,6.730446e-01
775.599,6.732819e-01
775.649,6.721653e-01
775.699,6.731080e-01
775.749,6.718529e-01
775.799,6.722386e-01
775.849,6.717947e-01
775.899,6.714777e-01
775.949,6.710944e-01
775.999,6.725775e-01
776.050,6.736385e-01
776.100,6.733792e-01
776.150,6.700459e-01
776.200,6.733943e-01
776.250,6.711635e-01
776.300,6.723260e-01
776.350,6.702306e-01
776.400,6.715666e-01
776.450,6.717256e-01
776.500,6.692397e-01
776.550,6.719777e-01
776.600,6.728961e-01
776.650,6.707836e-01
776.700,6.727716e-01
776.750,6.706203e-01
776.800,6.719430e-01
776.850,6.677555e-01
776.900,6.739044e-01
776.950,6.725942e-01
777.000,6.701353e-01
777.050,6.678010e-01
777.100,6.707600e-01
777.150,6.683665e-01
777.200,6.708270e-01
777.250,6.707108e-01
777.300,6.688260e-01
777.350,6.715182e-01
777.400,6.710240e-01
777.450,6.711804e-01
777.500,6.698134e-01
777.550,6.678340e-01
777.600,6.709682e-01
777.650,6.692249e-01
777.700,6.676545e-01
777.750,6.712542e-01
777.800,6.721830e-01
777.850,6.692457e-01
777.900,6.721193e-01
777.950,6.692802e-01
778.000,6.685774e-01
778.050,6.681714e-01
778.100,6.711338e-01
778.150,6.678284e-01
778.200,6.697841e-01
778.250,6.679813e-01
778.300,6.680421e-01
778.350,6.699638e-01
778.400,6.680066e-01
778.450,6.679021e-01
778.500,6.698861e-01
778.550,6.704355e-01
778.600,6.690906e-01
778.650,6.672826e-01
778.700,6.674039e-01
778.750,6.681215e-01
778.800,6.683720e-01
778.850,6.665523e-01
778.900,6.687661e-01
778.950,6.678432e-01
779.000,6.653666e-01
779.050,6.663460e-01
779.100,6.668418e-01
779.150,6.673462e-01
779.200,6.698938e-01
779.250,6.676185e-01
779.300,6.661073e-01
779.350,6.674523e-01
779.400,6.666168e-01
779.450,6.674484e-01
779.500,6.677182e-01
779.550,6.684853e-01
779.600,6.667687e-01
779.650,6.689153e-01
779.700,6.678691e-01
779.750,6.656439e-01
779.800,6.694616e-01
779.850,6.668803e-01
779.900,6.652601e-01
779.950,6.685044e-01
780.000,6.689990e-01
